"image","image class","date","bar","baz","xgt","qgg","lux","wsg","yyz","drt","gox","foo","boz","fyt","lgh","hrt","juu","target"
"training-img/cake/cake_82.jpg","cake","2018-12-25",233.862418768834,0,149.83928325872,-14.9911767754928,5834.98739873987,0.0202192356679402,5.88047153739197,-3.74259533737387,21.8277115613532,28.835264820969,1.44605401385586,1,0,-117.132161883914,424.166646277142,46798.112091584
"training-img/dog/dog_51.jpg","dog","2018-01-01",-6.80692132340994,1,-276.080534393161,-7.68399493313816,7465.10441044104,0.00795638233140473,-2.62931463856168,-27.6135653218302,2.44866416132787,40.5672793293743,0.092068694800754,1,0,-252.25137869395,68.7975402493555,-144680.781344658
"training-img/cake/cake_4.jpg","cake","2016-08-10",247.277637548255,1,459.853572034546,11.659218354947,6677.68766876688,0.0126154328241178,-6.53016610981584,-548.775775247075,23.6800527094975,7.65442947442784,1.31681677802229,1,0,-159.570834773874,170.757345911737,170290.827422603
"training-img/mountain/mountain_22.jpg","mountain","2017-07-16",725.021263212608,1,18.2491550671636,-4.29391230302461,5263.37194830267,0.0112817690555385,5.73104423567074,-1683.98747625034,4.77624729523174,27.2536402257817,2.58507035233172,1,1,-274.027245611287,137.145667555125,-51611.6244598834
"training-img/cartoon/cartoon_28.jpg","cartoon","2018-07-03",-0.288453830702269,1,71.2770628644588,0.437447211886933,5255.25742574257,0.00625167268803521,0.741153919543465,-0.914969260228313,-0.493575443511501,10.296092922583,0.0267385103068209,0,1,-208.402305842119,42.6126479286967,282219.044918844
"training-img/dog/dog_58.jpg","dog","2017-06-28",99.5184826545389,1,240.053152213031,-6.1074506055567,6732.67236723672,0.00788795993959995,16.1646073419116,-18.263032661475,-20.9270125318797,33.4613786823235,0.170379375562896,0,0,-481.221866696309,67.6291449502816,121253.397728628
"training-img/flower/flower_17.jpg","flower","2016-06-13",0.0191742740396642,0,-60.25930047395,14.8121625181471,6983.68946894689,0.0161130458154466,21.5958673104534,-223.792053896509,5.12614814837471,32.6688484775167,0.114969774435227,0,1,-523.950743737749,274.839507987961,152804.069001514
"training-img/dog/dog_23.jpg","dog","2019-01-12",451.983141831089,1,-13.3924595998507,-4.12253299490031,7176.13591359136,0.0205558419228277,2.80155573951762,-3.31374356670892,6.71876155195394,23.5443069608217,0.753409799261453,0,0,-379.827570171387,437.596526730662,-110569.934999062
"training-img/mountain/mountain_47.jpg","mountain","2018-12-08",2.34556354698333,0,352.688018239318,-25.6731782098102,4711.38703870387,0.0152590690581065,-6.93941290075925,-18.8962442778799,-6.15261184568312,2.77533485025695,3.2702349322117,1,1,-71.6960141229723,247.366907590455,45520.3353397995
"training-img/cat/cat_10.jpg","cat","2016-06-14",1704.60091740153,1,-121.916239620861,-0.618994600144453,6760.16471647165,0.0123201059819547,-0.538161872486684,-0.343220654807613,0.562180206987041,12.3775430714248,0.069951779211224,0,0,-57.0747888420127,163.016730376456,304024.151015099
"training-img/person/person_74.jpg","person","2018-02-08",-40.7959915823888,0,352.449661781337,-5.61645726912434,5330.32612369729,0.00594655131797426,19.1466172359107,-1.65810442408536,18.4172653854442,15.8780059886615,0.285700021210438,1,1,-441.173595239422,38.5737744385992,89133.8175941264
"training-img/boat/boat_81.jpg","boat","2017-04-17",54.7663459392721,1,115.909756263856,-4.1372040833396,4978.47612872393,0.0165627056820345,-20.9595725019073,-77.5739553852132,-16.5918093893462,45.3736127907945,3.62534968019759,0,0,-355.353624217264,289.820777847929,104437.420920266
"training-img/dog/dog_37.jpg","dog","2016-06-13",-45.4348468520691,1,269.876126443899,-0.172502441537878,7414.30333033303,0.00905911195860646,0.896629292535739,-66.0559827350529,0.409608289187757,13.3043892810713,0.50514822104743,0,0,-413.548061431074,88.9660373840628,314101.780009268
"training-img/person/person_84.jpg","person","2017-04-27",177.212968413221,0,244.018389469307,-0.389569809925972,4296.24506243771,0.0134100846008673,0.628444826018969,-52.391133185036,-0.652306846205804,22.6545456814149,1.19185602249805,0,0,-279.612314682939,192.413308492121,293962.595455689
"training-img/dog/dog_85.jpg","dog","2017-09-15",43.6924786247709,0,47.8210252066611,-0.509497333075664,5311.50282494459,0.0176266946138357,0.600858978384576,-132.667053492169,0.618788836749205,44.1376730620754,77.5246178073727,0,1,-212.413904165814,326.652239803968,218970.645990855
"training-img/boat/boat_68.jpg","boat","2016-08-15",517.395920908918,0,355.989349683187,-10.4840178082663,3823.96881193612,0.0188553330760555,-9.18540396009547,-3.09332176153495,-23.2398291375881,34.4445209863996,1.97103809452991,0,1,-434.246111772482,371.529594336562,129905.345865491
"training-img/mountain/mountain_87.jpg","mountain","2017-05-27",-5.96482537546195,0,-181.664318291791,-20.2470026770795,5138.11611161116,0.0110554985963233,-16.9266625115697,-42.9917694855241,-6.90708816509156,27.5103277270094,1.7955057472765,0,0,-348.73340865561,131.788647198434,123934.884606524
"training-img/flower/flower_32.jpg","flower","2016-04-01",-0.284022840872055,0,111.909676280781,0.673566153207624,4873.05400540054,0.0208598423582743,-0.515134603005162,-870.06607191456,0.532321258665299,7.10577070867391,5.35801568700431,0,1,-544.822651960988,449.870834101327,288618.712977363
"training-img/dog/dog_79.jpg","dog","2018-05-17",-58.0043852755111,1,50.0674405656303,-13.5583284427247,4817.7704770477,0.00638216110847598,-21.7070221062095,-6.04801646757669,-10.0970143130871,22.0601667307185,3.15290641479348,0,0,-338.972349046495,44.400311841951,121171.580563526
"training-img/airplane/airplane_90.jpg","airplane","2018-08-11",87.5454210628715,1,-479.062416294793,18.3650254766653,4697.9396939694,0.0149120322885763,-17.4819270235806,-12.0518423834358,9.67535967417106,37.5542720699175,0.862141588050551,1,0,-448.412618731293,236.575196056922,98378.8553819415
"training-img/boat/boat_63.jpg","boat","2018-11-12",1214.88186599006,0,322.787936041676,0.421658057311198,4758.60216021602,0.0107502408705766,-5.76255645347186,-593.83059044291,6.06172670447015,24.7378850389151,0.361613733663368,0,0,-538.015458557483,124.722381194749,-183973.683067765
"training-img/person/person_73.jpg","person","2018-08-17",55.0611298616779,1,177.379479903635,-5.14935887501185,6046.2601260126,0.00997576534937782,4.13982019824364,-3.42893725662522,5.55044006203369,25.8682166704396,1.22734321570839,1,1,-393.528788773128,107.629822408344,-77293.6218507668
"training-img/cake/cake_86.jpg","cake","2016-11-20",97.343619322626,0,320.905361039109,-14.7821542425406,6605.07200720072,0.0183440875721239,-21.1636327186481,-0.888895826903511,7.52052438082556,14.4201587421873,0.916884359401516,1,0,-273.951442992538,352.556544259971,81910.763788716
"training-img/dog/dog_18.jpg","dog","2016-07-09",0.704916712234974,0,-156.953743986952,-26.3935653336101,5865.16921692169,0.0180944997957211,1.85493904084535,-0.450402057545893,-6.52724452735559,30.6879122290152,1.32020709579188,0,1,-292.472729807662,343.448061112288,148624.830730765
"training-img/person/person_32.jpg","person","2017-05-16",1495.42282345767,1,-49.0983024076693,21.0822105310128,5609.96849684968,0.00860885475225521,10.3206116160225,-354.945695986926,14.2071476876836,31.354125081677,3.47385158572511,0,0,-46.0551351617376,80.4276474405292,136444.577486788
"training-img/cake/cake_99.jpg","cake","2018-12-14",64.0768460994627,0,520.257950474958,11.9421080071098,6569.43889761239,0.00163088053140603,-16.0399478813817,-5.38750347733765,17.8887129348583,18.4806237226091,20.7376737841713,1,0,-536.180705417361,2.91407465972685,92492.8277636766
"training-img/flower/flower_98.jpg","flower","2018-05-03",1281.09727817954,0,147.311115553535,0.757647032086429,6223.16741674167,0.0102346423102624,-0.465376054404935,-747.34583540489,-0.485542278686134,45.0146928752667,6.05665584839991,1,0,-214.446971081918,113.209199387204,272953.449492006
"training-img/mountain/mountain_71.jpg","mountain","2016-08-05",198.621324965713,1,184.379688655101,-3.05071834092067,6766.73897389739,0.0146359764650683,-7.75415679262666,-2.53486545380306,1.57364073228455,28.782701241094,0.315403924334988,1,0,-552.116764061217,228.146624839705,-54678.3444867506
"training-img/llama/llama_34.jpg","llama","2017-02-15",212.113167815182,0,21.2808517417669,19.7208090001186,5219.99549954995,0.0141834543472999,13.1612726118296,-0.985491424738216,14.0452039103814,32.8340139787421,0.728680599502016,0,1,-405.803818527668,214.631798946851,90167.7811890002
"training-img/person/person_62.jpg","person","2018-05-20",514.770334689644,1,31.4123396635918,24.0967309303223,7413.10801080108,0.0164879710209375,-11.2077795248276,-3.39393916858414,-6.63665221180572,37.1800104364473,3.01167744159925,0,0,-258.35750721274,287.306506608145,134782.698548859
"training-img/person/person_5.jpg","person","2017-08-15",164.647343067068,1,434.026753162462,-0.684555964327014,6246.77497749775,0.0202156874084315,-0.647189305459162,-7.62244511738531,-0.318399807273648,9.9668442188235,7.7723067391357,0,1,-148.459679217578,424.025987197683,384631.706118973
"training-img/person/person_66.jpg","person","2018-06-17",1153.23071693944,0,36.7614035246741,-7.95317075590199,6135.01260126013,0.010324366752698,25.7425955463236,-53.2166065575576,3.47468066422379,48.6169818502214,7.20057850699137,1,1,-329.961950088825,115.174440149315,116086.280328521
"training-img/flower/flower_57.jpg","flower","2017-03-15",-79.4770439710292,1,79.3837039903915,-0.635956352435986,6559.05220522052,0.0102881702296884,-0.738597163474249,-4.94191161276271,0.162466378530341,51.4855623120277,0.288540852559248,1,0,-152.113536868006,114.379678733392,238434.037771689
"training-img/airplane/airplane_48.jpg","airplane","2016-05-23",236.193636021874,1,-184.031121133356,0.831906588471378,7317.48244824482,0.0125235124058089,0.208016580350973,-17.4440008498576,0.497022528736003,16.0876769721071,0.234303341798441,1,0,-131.288545309299,168.330092092903,292951.099074754
"training-img/cartoon/cartoon_20.jpg","cartoon","2018-11-07",-44.9172204065368,1,248.714115361695,3.9949676997024,3915.56654735983,0.0106383842618381,3.43662249002219,-0.640478698793538,-6.70263157530739,16.7494615710522,0.20334048304266,0,0,-565.966161742655,122.179491021575,-129051.882023181
"training-img/flower/flower_45.jpg","flower","2019-01-31",329.33541456831,1,19.0154560903109,-0.49235599296417,5337.13681368137,0.0133442029675716,0.713288069099251,-4.77526676824399,-0.478684183490362,5.90147041120817,27.7854752725181,1,0,-288.71457189376,190.572357366834,193489.717072678
"training-img/cake/cake_40.jpg","cake","2016-10-11",692.583196581418,1,1.12286535737174,-24.3226826652169,4718.01315131334,0.0156100459428803,-8.21394678008373,-205.199249881759,9.4327396572857,50.5050877009008,0.80416096571261,0,1,260.638414741576,258.501156205246,67682.9338092674
"training-img/flower/flower_5.jpg","flower","2016-04-24",-69.2048621158317,0,162.76629615196,20.33334168358,5814.06930693069,0.00983247681391001,11.7473309574262,-14542.3644869041,-13.6290947984961,20.7030725220944,0.747701196655792,0,1,-424.770830901577,104.599792029965,148858.755515954
"training-img/dog/dog_9.jpg","dog","2017-05-05",98.2097211374536,1,85.9161857143813,0.534336594157791,4519.92250265845,0.00897037642523118,-0.798486915933486,-68.4006544587999,0.268254502792348,35.5244629109031,7.43030573853673,1,1,-358.333416524034,87.2503487044131,290853.016111459
"training-img/cake/cake_93.jpg","cake","2016-12-15",1611.71401864344,0,-174.464506777664,10.560385900527,5413.0396039604,0.0128415996659179,14.4617075206784,-47.9182658445,21.1019574315756,35.135117487759,0.120016972357769,1,0,-143.200810955812,176.798466493683,55972.3027863341
"training-img/cat/cat_71.jpg","cat","2017-01-16",47.4664021456989,1,-196.220775196245,6.56489070437237,6927.50945094509,0.0197694008189734,23.1804817815993,-22.2234359608082,-13.1133185018396,51.9940592110138,2.42371864444527,1,0,-119.770184435157,406.487285841877,74974.7742624583
"training-img/boat/boat_23.jpg","boat","2017-04-18",54.9136060304328,0,-44.9733481011762,-6.78819006635586,6411.63840467223,0.0208675356243969,3.44295117752992,-75.9635815981518,3.7450336563091,39.2175486856387,1.53053579117186,1,0,-274.220648982953,450.183229858773,-43016.8480288863
"training-img/cat/cat_57.jpg","cat","2016-05-29",26.4102282647667,1,98.7941371815048,-0.273130640047614,7505.14761476148,0.0227332851422258,0.930579133184358,-30.0561799957728,-0.244632356345778,24.7417866851682,0.365518104777566,0,0,-116.676061548711,528.445158084996,295442.575816853
"training-img/boat/boat_96.jpg","boat","2018-12-23",96.0540376407403,1,231.87555170926,11.9859021459337,5464.43834383438,0.00102092835495021,-21.9892313634435,-9.12809490651156,-10.8171104198518,37.9384605286149,0.473049174068919,1,0,-334.646744621384,1.14219584402257,31806.4915368256
"training-img/airplane/airplane_52.jpg","airplane","2018-01-24",1387.40115016406,1,31.0629271433976,-0.0915039823008164,5933.60126012601,0.0177644332368262,0.757994215395958,-3.59310369495908,-0.658543555181341,15.4357231210205,0.0511465829576178,1,1,-307.714212232548,331.559847330204,187599.474263518
"training-img/airplane/airplane_10.jpg","airplane","2016-12-05",1207.92580166692,0,160.87057773143,-10.6757774306204,6012.19351935193,0.0141611363238089,-22.9251866512668,-0.194085345952751,-10.7569787620284,14.3944396503675,0.816158958525265,1,0,-140.686543192014,213.975017849539,24125.2361121784
"training-img/llama/llama_23.jpg","llama","2018-09-24",78.0545631843395,0,52.6201373450166,0.742715187279495,4749.33843384338,0.0212648371923879,3.80033528675906,-589.415492341804,-7.44417395089779,18.3323452350949,0.0270019170054774,0,0,-60.0279001439838,466.4339330407,-86167.6245671329
"training-img/dog/dog_56.jpg","dog","2016-04-19",-1.24443065013236,0,448.179040590255,0.673122610523049,5563.05220522052,0.0258669755013922,-0.465750510170805,-320.706516587705,0.574561082288973,24.9566400899321,0.483352027723173,0,0,-433.340719112593,670.201151762483,338935.467349255
"training-img/cake/cake_66.jpg","cake","2016-07-14",330.797172134402,0,240.101524595579,-22.2588145732645,4993.78127812781,0.00402263147935486,-9.97926908097392,-16.3546678363399,-10.9163480311781,36.207378321527,0.386801567909391,0,1,62.9825806316194,17.6967568820299,166907.407109689
"training-img/person/person_26.jpg","person","2018-06-19",-0.108596477856005,1,296.702630245942,0.127298079395048,4749.0396039604,0.00740358303423907,0.612207757508525,-0.144712275223207,0.755872847999931,40.9029965727644,1.22182557960566,0,0,-330.377866348352,59.6373008847734,292683.234237842
"training-img/boat/boat_11.jpg","boat","2016-08-08",126.385362720424,0,-316.588930168797,-10.039677822083,4672.53915391539,0.0115139203672658,20.7655535089257,-304.28609370359,14.235796003444,27.1030890687581,0.0733920702409907,0,0,-215.933397691772,142.746877534574,114553.718523639
"training-img/mountain/mountain_44.jpg","mountain","2017-09-20",861.199009824751,0,-70.9623620939117,21.8166763099782,6465.44080333055,0.0166809693644431,-14.104427952318,-34.4947200003427,7.57871301335489,12.6906975593507,0.296968056598981,0,0,-284.659988261932,293.819195088107,59119.6886670916
"training-img/boat/boat_39.jpg","boat","2016-04-12",1275.08971496371,0,318.402809216768,-1.4818495030662,6879.18073885924,0.00941233138667409,-8.14485664590493,-263.116022742959,-2.3677957648509,30.170874047876,6.11141269364415,0,0,-31.3609147508518,95.9552505190863,-78560.1902868681
"training-img/flower/flower_20.jpg","flower","2016-05-28",16.3079758905717,0,156.885288382006,-11.4637521512837,5819.14941494149,0.0110867317059723,-19.76977727659,-14.8355217140072,-14.0099387144284,23.3282647504435,0.702886232607007,1,0,-187.037596100812,132.522076036443,150116.863509414
"training-img/cartoon/cartoon_38.jpg","cartoon","2018-02-18",220.196521484694,0,220.625929038682,20.0654403649271,6546.44343098837,0.00814595089646427,-17.8597449288015,-48.1309160583957,-2.51533906032299,30.1649974279529,0.448901336060613,0,1,-157.600400892367,72.0855363432209,96458.5957197307
"training-img/cake/cake_50.jpg","cake","2018-06-15",122.822331717725,0,650.435294279746,0.444669430508574,5794.64536453645,0.0145859874262067,0.579780557260198,-4.91910839229433,-0.680134695043593,25.2343829312114,6.32734224976285,1,0,90.004370054808,226.635211866021,389778.559747138
"training-img/person/person_81.jpg","person","2017-11-24",896.769659196277,0,364.799661926504,-17.3600020756714,6406.64896489649,0.0150133592892723,20.0487896124136,-931.428568220752,7.0775333895766,19.6912796383756,0.111311263181996,1,0,-192.088249734755,239.703652269933,86983.4775164458
"training-img/cake/cake_19.jpg","cake","2017-12-22",142.158498273081,0,42.9843452889044,-0.558013005929938,7330.9297929793,0.0208990447605483,-0.537460736414946,-2404.81024805896,0.617399511930915,49.1251401855673,1.87503463239328,0,1,151.657901004302,451.463610732673,181504.802819287
"training-img/mountain/mountain_86.jpg","mountain","2017-01-03",-18.3272295946359,0,-53.6247165851912,0.141686918974852,7616.61116111611,0.0164533961300673,0.481717636257538,-59.5724853089849,0.875742124496069,39.2866038796114,0.14373017237721,1,1,-155.487266384624,286.146588182355,203790.322986081
"training-img/boat/boat_16.jpg","boat","2018-02-20",719.273031423845,0,205.571724470887,-0.718670772439788,5494.91899189919,0.00857492626272058,-0.613118874860155,-51.7172544696587,-0.328681920246382,32.8324271936,5.27359542432042,1,0,-78.0565999739386,79.8011628282847,227519.711943929
"training-img/cat/cat_69.jpg","cat","2017-04-25",64.0768460994627,0,338.2788922197,-0.0841363862925524,6407.84428442844,0.00549703811163542,-0.78796688912256,-64.774790521546,0.595479100941581,58.6456583949145,2.55882376002181,0,0,-90.6600104511603,32.985070889364,313709.856290376
"training-img/mountain/mountain_54.jpg","mountain","2016-05-20",-25.0402242549264,0,329.756627828817,14.1862262394411,4800.1395139514,0.00358140898175336,18.7094071335343,-49.8128500187565,-14.8968250991073,34.2849046761752,3.88945409310306,1,0,-316.194578174156,14.0338031210561,165264.639271791
"training-img/airplane/airplane_72.jpg","airplane","2016-08-27",-5.70039520912366,0,756.848768897092,-12.6223631119708,4859.7953456585,0.00841189226224181,10.4739615410893,-7.58878335471079,-21.4958939566816,19.0690509144302,1.57157491121694,0,0,-236.439058138806,76.8239283065544,162255.189616106
"training-img/cat/cat_21.jpg","cat","2018-02-14",1.40954011593602,0,176.900488075185,5.19508618036011,6643.32223222322,0.0201022730895291,5.0042488013307,-24.4318776234961,4.37192807455186,36.8912151412796,1.44766438320778,1,0,-305.104118423417,419.540103732239,-95192.0287113666
"training-img/llama/llama_4.jpg","llama","2016-11-04",-1.67598902168374,0,42.5281042745415,-0.23533720123894,5536.45634563456,0.00292737967341645,0.698101665947593,-1.42872780746378,0.65921873075533,21.8413575940399,7.06582864545606,1,0,-524.352088482473,9.381498660513,237295.868290138
"training-img/mountain/mountain_53.jpg","mountain","2018-08-16",-0.0289518106123819,0,-10.4283847176466,-15.6239853146298,5206.54815481548,0.00973373666372204,15.378102785888,-2271.26675055648,-16.3278547346853,35.3625109941348,3.12297765579245,0,0,-394.845455402945,102.535984016785,57448.5609287193
"training-img/person/person_24.jpg","person","2018-11-13",0.548475793167192,0,148.555110474506,0.837261131704296,5081.0396039604,0.00782293635087282,0.412274869733238,-0.0805597101894547,0.368734556101531,4.31665287836453,0.729653812282092,1,0,-333.051652031173,66.5278288719589,187008.985298562
"training-img/cartoon/cartoon_41.jpg","cartoon","2016-11-10",-0.05276602828547,1,-217.696893568063,-5.2047102289197,5159.93069306931,0.00650400688066829,6.53773215259094,-21.5658754563894,2.06487190457696,16.5604480509151,3.36579369602315,0,0,-364.675370720878,46.1021795473911,-95001.6378976238
"training-img/cake/cake_94.jpg","cake","2016-06-17",25.4274374113577,1,-183.889095982818,3.17130447210986,5344.75950705079,0.0265165899177786,-2.49167117324889,-8.89364498316838,-7.30551152747036,10.9056431527168,2.110831172016,0,0,4.63838486133957,701.038228156319,-25851.457309948
"training-img/mountain/mountain_61.jpg","mountain","2016-05-21",105.324202457109,0,164.571109415628,0.509492221182367,5058.0297029703,0.0167655673606249,0.0912909919037483,-10.6693396417697,-0.86000308086808,40.0000237925363,2.65142677753984,0,0,62.4815234622873,296.694178104093,309562.261472527
"training-img/llama/llama_1.jpg","llama","2018-08-27",-0.43199753179483,0,76.2244221645318,5.28286016026688,5813.17281728173,0.0165398169551788,-3.21193073828747,-10.1467218865237,5.90377182623422,26.7723866006101,0.131757840707522,0,1,-235.689025439383,289.049714160477,-82814.7662788058
"training-img/boat/boat_88.jpg","boat","2016-03-15",0.154255632798237,1,177.154782669456,0.564114943009683,5642.24212421242,0.00927122740429334,0.772981362106268,-23.3482379459099,0.283603593286648,14.8232806691593,1.69592358148898,0,0,-143.892664820717,93.1326171707105,255822.495110148
"training-img/llama/llama_9.jpg","llama","2018-12-28",81.8408124405336,1,152.479521002899,-9.37622293595222,7209.90369036904,0.024130181459889,-20.359373526386,-94.3828091140203,14.372004095134,20.7113507990286,0.554377436465289,1,0,-368.760427196923,590.132102071949,45789.9280785743
"training-img/cake/cake_25.jpg","cake","2017-06-12",361.465215604428,0,123.32637353124,-4.00364166965192,6824.71197119712,0.0164197224479712,4.57546038535232,-14.382529295348,-5.86192882204312,46.5422116997608,0.191422683574281,1,0,-175.753510218637,285.018896201295,-27494.9188915363
"training-img/flower/flower_33.jpg","flower","2016-10-07",66.2241176492252,0,90.8203028888208,0.667814994700253,5030.11276432275,0.0136142351264421,-0.464557684641919,-0.0846917056649939,-0.606423843888475,30.9092690521705,2.30267664927838,0,0,-146.300935081289,198.169827086149,228387.610010829
"training-img/flower/flower_75.jpg","flower","2017-09-25",181.430332429269,0,382.2330663441,4.91486833043082,6197.37017929942,0.0113828943909268,2.98624369455125,-4.72755586110528,6.17067060225774,52.4058827585165,4.08205346357351,1,0,-244.385099372562,139.57252002604,-129099.448069046
"training-img/mountain/mountain_84.jpg","mountain","2018-08-28",63.9136216062645,0,506.993870173367,0.676143655458109,7243.9702970297,0.0152007825082949,0.53567424012422,-318.550141936037,0.470280721835856,16.7914012607168,5.6057964961011,0,0,-512.53381096782,245.539213816023,277407.408326729
"training-img/mountain/mountain_25.jpg","mountain","2018-03-21",-23.4175205953061,0,-79.5258332670566,-6.78169705689835,4247.31135954408,0.0133675832119536,-18.9126369471334,-21.2619687737053,-17.4911337055026,18.1189747602292,0.0793979713635658,1,0,-137.918836718912,191.224741932149,86590.8582421873
"training-img/llama/llama_38.jpg","llama","2019-01-03",657.263728021175,1,-16.8543402649325,-17.9290555173806,5153.3531034137,0.0159361388229273,-19.5242226232419,-9.98955750327842,8.37700436906391,10.4539234916824,11.9270395045072,0,1,-189.061579900743,269.042362720855,30882.8735685588
"training-img/flower/flower_11.jpg","flower","2017-06-22",203.876497110301,1,270.992286149637,0.460531121182547,7467.79387938794,0.0169179166462034,-0.851533677477317,-15.9927611122943,-0.243587799342943,1.39662724247895,5.56463539459999,1,0,-104.930019492,301.902598414094,308844.586313528
"training-img/mountain/mountain_7.jpg","mountain","2018-05-11",0.290291668168222,1,274.50974326415,-12.1911900003942,6449.38163816382,0.0156579187267714,-16.4900400988021,-2.32473378716124,-17.2485372951714,27.2351108131309,1.25300957694286,1,0,-102.561993751597,260.036880617694,125545.46540997
"training-img/airplane/airplane_95.jpg","airplane","2016-03-13",1207.92580166692,0,184.256760892828,-0.65760334483734,7340.49234923492,0.0169107595101221,-0.254667875768347,-7.72994590452282,0.713592922962517,47.0926650466432,0.25541587082816,0,1,-304.810607009465,301.657025352897,284488.750243044
"training-img/flower/flower_84.jpg","flower","2018-07-28",1080.75706234641,0,-13.4316554988449,-17.0185904831092,5635.36903690369,0.0132826067430296,-12.0540994652245,-8996.26689825736,-18.0341764902533,56.4236863776609,1.91248583937451,1,0,-343.862280755726,188.858563342746,101245.845048076
"training-img/cake/cake_7.jpg","cake","2016-10-11",1.27311487321633,1,11.2383746366137,2.710607870918,5520.91719171917,0.0144098046574431,-7.01543974597588,-107.183532622441,-3.73008538479386,50.9323329348329,0.308991636984558,0,0,-232.234804999541,221.344834244216,-90269.1043647828
"training-img/dog/dog_94.jpg","dog","2018-11-26",-61.4329860451602,0,-70.511461910834,6.04414343876397,6376.46714671467,0.00978346574391349,-4.96675615730779,-1.94967688631696,3.02616558460368,40.1472852269416,0.733633631459159,0,0,-474.022297265398,103.572922421558,-131704.744503134
"training-img/boat/boat_80.jpg","boat","2016-09-24",15.3435256778904,1,165.504876952161,-4.03233750320607,7454.94419441944,0.00769549979124287,6.48952282743838,-0.46157771822776,4.01810780539635,56.9002631454751,0.369567856646347,0,0,-245.680439597595,64.3949956940099,-90021.8154890448
"training-img/person/person_77.jpg","person","2016-08-28",-42.3879829595569,0,-371.485119697494,-0.32367330170657,5642.54095409541,0.0135366864366734,-0.876261122984257,-18.8030166342991,0.350235067124511,49.4320024939712,1.34379378251943,1,0,-344.825811934902,195.97392923057,283067.640630974
"training-img/person/person_34.jpg","person","2016-12-06",7.94252666234974,1,-114.517582443218,17.7881244420974,5657.78127812781,0.00642532439448089,-12.3523119660495,-8.93525158237986,-17.1018441300359,40.3967295773299,0.655779731666264,1,0,-405.875527778607,44.9995908765643,55845.4396748308
"training-img/flower/flower_30.jpg","flower","2018-05-04",86.9433713353802,0,-247.361887459109,-2.77104355105399,6126.34653465346,0.00877837192586142,-3.22102448627561,-27.9680542333611,7.4156830347443,21.417047287833,0.0936367824821963,1,0,-735.738392178757,83.5933134738695,-61754.0263866649
